id,start_date,flight,origin,destination,air_time,distance,airport
3580,1/12/2019,US-1429,LGA,CLT,88,544,Charlotte Douglas Intl
3581,1/12/2019,EV-3261,EWR,ATL,110,746,Hartsfield Jackson Atlanta Intl
3582,1/12/2019,EV-4389,EWR,BOS,43,200,General Edward Lawrence Logan Intl
3583,1/12/2019,AA-1,JFK,LAX,344,2475,Los Angeles Intl
3584,1/12/2019,DL-1747,LGA,ATL,105,762,Hartsfield Jackson Atlanta Intl
3585,1/12/2019,DL-485,EWR,ATL,105,746,Hartsfield Jackson Atlanta Intl
3586,1/12/2019,AA-647,JFK,MIA,144,1089,Miami Intl
3587,1/12/2019,DL-2379,LGA,FLL,153,1076,Fort Lauderdale Hollywood Intl
3588,1/12/2019,DL-120,JFK,LAX,327,2475,Los Angeles Intl
3589,1/12/2019,UA-317,EWR,ORD,117,719,Chicago Ohare Intl
3590,1/12/2019,UA-714,EWR,MIA,150,1085,Miami Intl
3591,1/12/2019,B6-25,JFK,FLL,141,1069,Fort Lauderdale Hollywood Intl
3592,1/12/2019,UA-1594,EWR,LAX,347,2454,Los Angeles Intl
3593,1/12/2019,B6-375,LGA,FLL,144,1076,Fort Lauderdale Hollywood Intl
3594,1/12/2019,UA-448,LGA,ORD,125,733,Chicago Ohare Intl
3595,1/12/2019,B6-41,JFK,MCO,131,944,Orlando Intl
3596,1/12/2019,AA-1871,LGA,MIA,145,1096,Miami Intl
3597,1/12/2019,AA-319,LGA,ORD,116,733,Chicago Ohare Intl
3598,1/12/2019,B6-1004,JFK,BOS,43,187,General Edward Lawrence Logan Intl
3599,1/12/2019,MQ-4582,LGA,CLT,76,544,Charlotte Douglas Intl
3600,1/12/2019,DL-1885,LGA,MCO,123,950,Orlando Intl
3601,1/12/2019,B6-503,EWR,FLL,139,1065,Fort Lauderdale Hollywood Intl
3602,1/12/2019,US-1277,LGA,CLT,81,544,Charlotte Douglas Intl
3603,1/12/2019,DL-1847,LGA,ATL,103,762,Hartsfield Jackson Atlanta Intl
3604,1/12/2019,UA-655,EWR,FLL,139,1065,Fort Lauderdale Hollywood Intl
3605,1/12/2019,DL-2044,LGA,MIA,148,1096,Miami Intl
3606,1/12/2019,US-1036,EWR,CLT,80,529,Charlotte Douglas Intl
3607,1/12/2019,AA-415,JFK,MIA,140,1089,Miami Intl
3608,1/12/2019,B6-1026,JFK,BOS,40,187,General Edward Lawrence Logan Intl
3609,1/12/2019,AA-179,JFK,SFO,353,2586,San Francisco Intl
3610,1/12/2019,AA-19,JFK,LAX,343,2475,Los Angeles Intl
3611,1/12/2019,B6-31,JFK,MCO,127,944,Orlando Intl
3612,1/12/2019,B6-373,LGA,FLL,138,1076,Fort Lauderdale Hollywood Intl
3613,1/12/2019,UA-1521,EWR,SFO,352,2565,San Francisco Intl
3614,1/12/2019,DL-1647,LGA,ATL,110,762,Hartsfield Jackson Atlanta Intl
3615,1/12/2019,UA-642,JFK,SFO,356,2586,San Francisco Intl
3616,1/12/2019,EV-4456,EWR,BOS,43,200,General Edward Lawrence Logan Intl
3617,1/12/2019,B6-523,EWR,MCO,128,937,Orlando Intl
3618,1/12/2019,AA-327,LGA,ORD,122,733,Chicago Ohare Intl
3619,1/12/2019,DL-695,JFK,MCO,128,944,Orlando Intl
3620,1/12/2019,B6-673,JFK,LAX,339,2475,Los Angeles Intl
3621,1/12/2019,UA-1690,EWR,MCO,131,937,Orlando Intl
3622,1/12/2019,UA-362,JFK,LAX,334,2475,Los Angeles Intl
3623,1/12/2019,US-1625,LGA,CLT,80,544,Charlotte Douglas Intl
3624,1/12/2019,AA-2099,LGA,MIA,152,1096,Miami Intl
3625,1/12/2019,DL-2115,LGA,MIA,149,1096,Miami Intl
3626,1/12/2019,B6-1174,EWR,BOS,45,200,General Edward Lawrence Logan Intl
3627,1/12/2019,DL-930,LGA,FLL,149,1076,Fort Lauderdale Hollywood Intl
3628,1/12/2019,9E-3483,JFK,BOS,43,187,General Edward Lawrence Logan Intl
3629,1/12/2019,DL-863,JFK,LAX,340,2475,Los Angeles Intl
3630,1/12/2019,US-1443,JFK,CLT,81,541,Charlotte Douglas Intl
3631,1/12/2019,MQ-4658,LGA,ATL,107,762,Hartsfield Jackson Atlanta Intl
3632,1/12/2019,US-2126,LGA,BOS,41,184,General Edward Lawrence Logan Intl
3633,1/12/2019,AA-3,JFK,LAX,349,2475,Los Angeles Intl
3634,1/12/2019,UA-1001,EWR,SFO,351,2565,San Francisco Intl
3635,1/12/2019,UA-238,EWR,MIA,154,1085,Miami Intl
3636,1/12/2019,EV-3273,EWR,ATL,110,746,Hartsfield Jackson Atlanta Intl
3637,1/12/2019,AA-2253,LGA,MIA,146,1096,Miami Intl
3638,1/12/2019,AA-2041,JFK,MIA,147,1089,Miami Intl
3639,1/12/2019,AA-1623,EWR,MIA,138,1085,Miami Intl
3640,1/12/2019,AA-1850,JFK,BOS,48,187,General Edward Lawrence Logan Intl
3641,1/12/2019,DL-1685,LGA,MCO,127,950,Orlando Intl
3642,1/12/2019,MQ-3697,EWR,ORD,120,719,Chicago Ohare Intl
3643,1/12/2019,US-1055,LGA,CLT,84,544,Charlotte Douglas Intl
3644,1/12/2019,DL-781,LGA,ATL,108,762,Hartsfield Jackson Atlanta Intl
3645,1/12/2019,UA-10,EWR,ORD,121,719,Chicago Ohare Intl
3646,1/12/2019,EV-4513,EWR,BOS,42,200,General Edward Lawrence Logan Intl
3647,1/12/2019,B6-85,JFK,FLL,141,1069,Fort Lauderdale Hollywood Intl
3648,1/12/2019,UA-1199,EWR,LAX,341,2454,Los Angeles Intl
3649,1/12/2019,US-1629,EWR,CLT,80,529,Charlotte Douglas Intl
3650,1/12/2019,B6-505,EWR,FLL,136,1065,Fort Lauderdale Hollywood Intl
3651,1/12/2019,UA-1232,EWR,MCO,132,937,Orlando Intl
3652,1/12/2019,DL-2043,JFK,ATL,112,760,Hartsfield Jackson Atlanta Intl
3653,1/12/2019,AA-1073,LGA,MIA,141,1096,Miami Intl
3654,1/12/2019,MQ-4577,LGA,CLT,80,544,Charlotte Douglas Intl
3655,1/12/2019,AA-117,JFK,LAX,351,2475,Los Angeles Intl
3656,1/12/2019,DL-2079,LGA,FLL,149,1076,Fort Lauderdale Hollywood Intl
3657,1/12/2019,DL-2247,LGA,ATL,106,762,Hartsfield Jackson Atlanta Intl
3658,1/12/2019,B6-1006,JFK,BOS,42,187,General Edward Lawrence Logan Intl
3659,1/12/2019,B6-1783,JFK,MCO,128,944,Orlando Intl
3660,1/12/2019,B6-1010,JFK,BOS,40,187,General Edward Lawrence Logan Intl
3661,1/12/2019,DL-935,EWR,ATL,102,746,Hartsfield Jackson Atlanta Intl
3662,1/12/2019,EV-4950,EWR,ATL,102,746,Hartsfield Jackson Atlanta Intl
3663,1/12/2019,MQ-3728,EWR,ORD,116,719,Chicago Ohare Intl
3664,1/12/2019,UA-394,JFK,SFO,351,2586,San Francisco Intl
3665,1/12/2019,DL-2126,JFK,SFO,344,2586,San Francisco Intl
3666,1/12/2019,UA-1579,EWR,MIA,151,1085,Miami Intl
3667,1/12/2019,US-1250,LGA,CLT,82,544,Charlotte Douglas Intl
3668,1/12/2019,9E-3452,JFK,BOS,40,187,General Edward Lawrence Logan Intl
3669,1/12/2019,B6-153,JFK,MCO,128,944,Orlando Intl
3670,1/12/2019,MQ-4669,LGA,ATL,105,762,Hartsfield Jackson Atlanta Intl
3671,1/12/2019,AA-1769,JFK,MIA,144,1089,Miami Intl
3672,1/12/2019,US-2132,LGA,BOS,41,184,General Edward Lawrence Logan Intl
3673,1/12/2019,AA-1925,LGA,MIA,148,1096,Miami Intl
3674,1/12/2019,B6-393,LGA,MCO,124,950,Orlando Intl
3675,1/12/2019,DL-1485,LGA,MCO,125,950,Orlando Intl
3676,1/12/2019,US-720,EWR,CLT,79,529,Charlotte Douglas Intl
3677,1/12/2019,DL-963,JFK,LAX,334,2475,Los Angeles Intl
3678,1/12/2019,UA-262,EWR,ORD,124,719,Chicago Ohare Intl
3679,1/12/2019,AA-1813,JFK,MCO,127,944,Orlando Intl
3680,1/12/2019,DL-2347,LGA,ATL,109,762,Hartsfield Jackson Atlanta Intl
3681,1/12/2019,B6-377,LGA,FLL,142,1076,Fort Lauderdale Hollywood Intl
3682,1/12/2019,UA-1600,EWR,LAX,NA,2454,Los Angeles Intl
3683,1/12/2019,UA-501,EWR,MCO,122,937,Orlando Intl
3684,1/12/2019,AA-1039,JFK,FLL,148,1069,Fort Lauderdale Hollywood Intl
3685,1/12/2019,MQ-4579,LGA,CLT,82,544,Charlotte Douglas Intl
3686,1/12/2019,AA-85,JFK,SFO,351,2586,San Francisco Intl
3687,1/12/2019,UA-275,EWR,FLL,143,1065,Fort Lauderdale Hollywood Intl
3688,1/12/2019,UA-1527,EWR,SFO,357,2565,San Francisco Intl
3689,1/12/2019,UA-243,JFK,LAX,338,2475,Los Angeles Intl
3690,1/12/2019,AA-133,JFK,LAX,346,2475,Los Angeles Intl
3691,1/12/2019,UA-687,LGA,ORD,124,733,Chicago Ohare Intl
3692,1/12/2019,DL-2027,JFK,FLL,144,1069,Fort Lauderdale Hollywood Intl
3693,1/12/2019,DL-95,JFK,ATL,107,760,Hartsfield Jackson Atlanta Intl
3694,1/12/2019,EV-4522,EWR,BOS,56,200,General Edward Lawrence Logan Intl
3695,1/12/2019,UA-734,EWR,FLL,149,1065,Fort Lauderdale Hollywood Intl
3696,1/12/2019,DL-161,JFK,MIA,144,1089,Miami Intl
3697,1/12/2019,9E-3453,JFK,BOS,49,187,General Edward Lawrence Logan Intl
3698,1/12/2019,AA-1467,LGA,MIA,155,1096,Miami Intl
3699,1/12/2019,B6-157,JFK,MCO,124,944,Orlando Intl
3700,1/12/2019,UA-325,EWR,ORD,120,719,Chicago Ohare Intl
3701,1/12/2019,AA-341,LGA,ORD,122,733,Chicago Ohare Intl
3702,1/12/2019,DL-4,JFK,MCO,122,944,Orlando Intl
3703,1/12/2019,B6-917,JFK,ORD,126,740,Chicago Ohare Intl
3704,1/12/2019,B6-675,JFK,LAX,337,2475,Los Angeles Intl
3705,1/12/2019,UA-1692,EWR,MCO,129,937,Orlando Intl
3706,1/12/2019,B6-1085,JFK,CLT,80,541,Charlotte Douglas Intl
3707,1/12/2019,US-123,EWR,CLT,85,529,Charlotte Douglas Intl
3708,1/12/2019,AA-1790,JFK,BOS,46,187,General Edward Lawrence Logan Intl
3709,1/12/2019,UA-250,EWR,LAX,341,2454,Los Angeles Intl
3710,1/12/2019,AA-181,JFK,LAX,347,2475,Los Angeles Intl
3711,1/12/2019,DL-31,JFK,SFO,348,2586,San Francisco Intl
3712,1/12/2019,9E-3523,JFK,ORD,124,740,Chicago Ohare Intl
3713,1/12/2019,B6-509,EWR,FLL,140,1065,Fort Lauderdale Hollywood Intl
3714,1/12/2019,DL-1499,LGA,ATL,111,762,Hartsfield Jackson Atlanta Intl
3715,1/12/2019,B6-15,JFK,FLL,140,1069,Fort Lauderdale Hollywood Intl
3716,1/12/2019,DL-2139,LGA,MIA,141,1096,Miami Intl
3717,1/12/2019,DL-1585,LGA,MCO,129,950,Orlando Intl
3718,1/12/2019,AA-1999,EWR,MIA,144,1085,Miami Intl
3719,1/12/2019,UA-1131,EWR,BOS,40,200,General Edward Lawrence Logan Intl
3720,1/12/2019,B6-1176,EWR,BOS,39,200,General Edward Lawrence Logan Intl
3721,1/12/2019,DL-127,JFK,LAX,337,2475,Los Angeles Intl
3722,1/12/2019,AA-1351,JFK,ORD,123,740,Chicago Ohare Intl
3723,1/12/2019,UA-1109,EWR,MCO,129,937,Orlando Intl
3724,1/12/2019,UA-512,JFK,SFO,336,2586,San Francisco Intl
3725,1/12/2019,AA-543,JFK,MIA,142,1089,Miami Intl
3726,1/12/2019,UA-997,EWR,FLL,136,1065,Fort Lauderdale Hollywood Intl
3727,1/12/2019,US-894,LGA,CLT,77,544,Charlotte Douglas Intl
3728,1/12/2019,UA-1139,EWR,SFO,351,2565,San Francisco Intl
3729,1/12/2019,DL-1713,EWR,ATL,104,746,Hartsfield Jackson Atlanta Intl
3730,1/12/2019,B6-391,LGA,MCO,130,950,Orlando Intl
3731,1/12/2019,B6-989,JFK,FLL,137,1069,Fort Lauderdale Hollywood Intl
3732,1/12/2019,UA-535,JFK,LAX,335,2475,Los Angeles Intl
3733,1/12/2019,B6-9,JFK,MCO,126,944,Orlando Intl
3734,1/12/2019,US-373,JFK,CLT,79,541,Charlotte Douglas Intl
3735,1/12/2019,DL-1779,LGA,FLL,141,1076,Fort Lauderdale Hollywood Intl
3736,1/12/2019,B6-525,EWR,MCO,125,937,Orlando Intl
3737,1/12/2019,AA-119,EWR,LAX,321,2454,Los Angeles Intl
3738,1/12/2019,AA-1611,LGA,MIA,147,1096,Miami Intl
3739,1/12/2019,US-681,EWR,CLT,80,529,Charlotte Douglas Intl
3740,1/12/2019,MQ-3730,EWR,ORD,111,719,Chicago Ohare Intl
3741,1/12/2019,UA-433,EWR,ORD,112,719,Chicago Ohare Intl
3742,1/12/2019,B6-527,EWR,MCO,122,937,Orlando Intl
3743,1/12/2019,US-1491,LGA,CLT,84,544,Charlotte Douglas Intl
3744,1/12/2019,DL-951,JFK,ATL,106,760,Hartsfield Jackson Atlanta Intl
3745,1/12/2019,UA-1497,EWR,LAX,337,2454,Los Angeles Intl
3746,1/12/2019,DL-2159,JFK,MCO,125,944,Orlando Intl
3747,1/12/2019,DL-947,LGA,ATL,107,762,Hartsfield Jackson Atlanta Intl
3748,1/12/2019,DL-2190,JFK,MIA,140,1089,Miami Intl
3749,1/12/2019,DL-1465,JFK,SFO,352,2586,San Francisco Intl
3750,1/12/2019,EV-4700,EWR,CLT,82,529,Charlotte Douglas Intl
3751,1/12/2019,AA-21,JFK,LAX,318,2475,Los Angeles Intl
3752,1/12/2019,DL-87,JFK,LAX,337,2475,Los Angeles Intl
3753,1/12/2019,B6-155,JFK,MCO,124,944,Orlando Intl
3754,1/12/2019,DL-83,JFK,FLL,138,1069,Fort Lauderdale Hollywood Intl
3755,1/12/2019,9E-3525,JFK,ORD,122,740,Chicago Ohare Intl
3756,1/12/2019,9E-3798,JFK,CLT,82,541,Charlotte Douglas Intl
3757,1/12/2019,B6-381,LGA,FLL,145,1076,Fort Lauderdale Hollywood Intl
3758,1/12/2019,EV-4670,EWR,ATL,107,746,Hartsfield Jackson Atlanta Intl
3759,1/12/2019,UA-492,EWR,FLL,145,1065,Fort Lauderdale Hollywood Intl
3760,1/12/2019,AA-1709,LGA,MIA,143,1096,Miami Intl
3761,1/12/2019,B6-645,JFK,SFO,340,2586,San Francisco Intl
3762,1/12/2019,MQ-4662,LGA,ATL,108,762,Hartsfield Jackson Atlanta Intl
3763,1/12/2019,DL-402,JFK,BOS,31,187,General Edward Lawrence Logan Intl
3764,1/12/2019,UA-386,EWR,MIA,146,1085,Miami Intl
3765,1/12/2019,B6-801,JFK,FLL,137,1069,Fort Lauderdale Hollywood Intl
3766,1/12/2019,AA-1762,JFK,BOS,34,187,General Edward Lawrence Logan Intl
3767,1/12/2019,B6-529,EWR,MCO,123,937,Orlando Intl
3768,1/12/2019,B6-677,JFK,LAX,332,2475,Los Angeles Intl
3769,1/12/2019,B6-399,LGA,MCO,124,950,Orlando Intl
3770,1/12/2019,B6-383,LGA,FLL,138,1076,Fort Lauderdale Hollywood Intl
3771,1/12/2019,AA-185,JFK,LAX,351,2475,Los Angeles Intl
3772,1/12/2019,B6-11,JFK,FLL,136,1069,Fort Lauderdale Hollywood Intl
3773,1/12/2019,B6-515,EWR,FLL,135,1065,Fort Lauderdale Hollywood Intl
3774,1/12/2019,UA-1066,EWR,BOS,32,200,General Edward Lawrence Logan Intl
3775,1/12/2019,B6-43,JFK,MCO,125,944,Orlando Intl
3776,1/12/2019,B6-1018,JFK,BOS,31,187,General Edward Lawrence Logan Intl
3777,1/12/2019,US-2120,LGA,BOS,NA,184,General Edward Lawrence Logan Intl
3778,1/12/2019,UA-297,EWR,ORD,NA,719,Chicago Ohare Intl
3779,1/13/2019,B6-11,JFK,FLL,144,1069,Fort Lauderdale Hollywood Intl
3780,1/13/2019,B6-801,JFK,FLL,143,1069,Fort Lauderdale Hollywood Intl
3781,1/13/2019,B6-507,EWR,FLL,139,1065,Fort Lauderdale Hollywood Intl
3782,1/13/2019,UA-541,EWR,LAX,333,2454,Los Angeles Intl
3783,1/13/2019,DL-461,LGA,ATL,115,762,Hartsfield Jackson Atlanta Intl
3784,1/13/2019,B6-125,JFK,FLL,142,1069,Fort Lauderdale Hollywood Intl
3785,1/13/2019,AA-1837,LGA,MIA,142,1096,Miami Intl
3786,1/13/2019,AA-1895,EWR,MIA,140,1085,Miami Intl
3787,1/13/2019,DL-575,EWR,ATL,114,746,Hartsfield Jackson Atlanta Intl
3788,1/13/2019,US-1269,JFK,CLT,82,541,Charlotte Douglas Intl
3789,1/13/2019,9E-3856,JFK,ATL,118,760,Hartsfield Jackson Atlanta Intl
3790,1/13/2019,B6-371,LGA,FLL,145,1076,Fort Lauderdale Hollywood Intl
3791,1/13/2019,B6-79,JFK,MCO,129,944,Orlando Intl
3792,1/13/2019,US-1575,LGA,CLT,90,544,Charlotte Douglas Intl
3793,1/13/2019,AA-303,LGA,ORD,116,733,Chicago Ohare Intl
3794,1/13/2019,B6-905,JFK,ORD,124,740,Chicago Ohare Intl
3795,1/13/2019,UA-1701,EWR,FLL,138,1065,Fort Lauderdale Hollywood Intl
3796,1/13/2019,US-1485,EWR,CLT,83,529,Charlotte Douglas Intl
3797,1/13/2019,UA-421,EWR,SFO,335,2565,San Francisco Intl
3798,1/13/2019,US-926,EWR,CLT,83,529,Charlotte Douglas Intl
3799,1/13/2019,AA-2279,LGA,MIA,146,1096,Miami Intl
3800,1/13/2019,DL-2285,LGA,MCO,127,950,Orlando Intl
3801,1/13/2019,EV-4292,EWR,CLT,82,529,Charlotte Douglas Intl
3802,1/13/2019,DL-1865,JFK,SFO,341,2586,San Francisco Intl
3803,1/13/2019,UA-550,LGA,ORD,114,733,Chicago Ohare Intl
3804,1/13/2019,AA-1815,JFK,MCO,130,944,Orlando Intl
3805,1/13/2019,UA-1277,EWR,ORD,111,719,Chicago Ohare Intl
3806,1/13/2019,B6-981,JFK,FLL,146,1069,Fort Lauderdale Hollywood Intl
3807,1/13/2019,B6-671,JFK,LAX,337,2475,Los Angeles Intl
3808,1/13/2019,UA-772,EWR,MIA,154,1085,Miami Intl
3809,1/13/2019,B6-389,LGA,MCO,131,950,Orlando Intl
3810,1/13/2019,MQ-3737,EWR,ORD,123,719,Chicago Ohare Intl
3811,1/13/2019,UA-746,EWR,MCO,132,937,Orlando Intl
3812,1/13/2019,AA-443,JFK,MIA,148,1089,Miami Intl
3813,1/13/2019,AA-825,JFK,FLL,143,1069,Fort Lauderdale Hollywood Intl
3814,1/13/2019,AA-1141,JFK,MIA,144,1089,Miami Intl
3815,1/13/2019,AA-33,JFK,LAX,337,2475,Los Angeles Intl
3816,1/13/2019,UA-691,JFK,SFO,341,2586,San Francisco Intl
3817,1/13/2019,AA-309,LGA,ORD,120,733,Chicago Ohare Intl
3818,1/13/2019,B6-643,JFK,SFO,347,2586,San Francisco Intl
3819,1/13/2019,AA-59,JFK,SFO,346,2586,San Francisco Intl
3820,1/13/2019,UA-468,EWR,ORD,116,719,Chicago Ohare Intl
3821,1/13/2019,AA-2267,LGA,MIA,146,1096,Miami Intl
3822,1/13/2019,B6-517,EWR,MCO,125,937,Orlando Intl
3823,1/13/2019,DL-2047,LGA,ATL,114,762,Hartsfield Jackson Atlanta Intl
3824,1/13/2019,DL-1271,JFK,FLL,143,1069,Fort Lauderdale Hollywood Intl
3825,1/13/2019,US-1733,LGA,CLT,85,544,Charlotte Douglas Intl
3826,1/13/2019,B6-17,JFK,FLL,142,1069,Fort Lauderdale Hollywood Intl
3827,1/13/2019,DL-2143,JFK,MIA,147,1089,Miami Intl
3828,1/13/2019,DL-1959,JFK,MCO,132,944,Orlando Intl
3829,1/13/2019,AA-1838,JFK,BOS,43,187,General Edward Lawrence Logan Intl
3830,1/13/2019,B6-1172,EWR,BOS,42,200,General Edward Lawrence Logan Intl
3831,1/13/2019,B6-219,JFK,CLT,85,541,Charlotte Douglas Intl
3832,1/13/2019,US-675,EWR,CLT,82,529,Charlotte Douglas Intl
3833,1/13/2019,UA-397,JFK,SFO,339,2586,San Francisco Intl
3834,1/13/2019,9E-3521,JFK,ORD,121,740,Chicago Ohare Intl
3835,1/13/2019,UA-665,EWR,SFO,335,2565,San Francisco Intl
3836,1/13/2019,US-487,JFK,CLT,88,541,Charlotte Douglas Intl
3837,1/13/2019,AA-313,LGA,ORD,118,733,Chicago Ohare Intl
3838,1/13/2019,UA-1492,EWR,MCO,140,937,Orlando Intl
3839,1/13/2019,MQ-4610,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl
3840,1/13/2019,UA-1072,EWR,FLL,155,1065,Fort Lauderdale Hollywood Intl
3841,1/13/2019,UA-112,JFK,LAX,324,2475,Los Angeles Intl
3842,1/13/2019,UA-1572,EWR,BOS,43,200,General Edward Lawrence Logan Intl
3843,1/13/2019,9E-3422,JFK,BOS,46,187,General Edward Lawrence Logan Intl
3844,1/13/2019,AA-1,JFK,LAX,344,2475,Los Angeles Intl
3845,1/13/2019,DL-1885,LGA,MCO,127,950,Orlando Intl
3846,1/13/2019,UA-1202,EWR,MIA,142,1085,Miami Intl
3847,1/13/2019,AA-647,JFK,MIA,145,1089,Miami Intl
3848,1/13/2019,DL-2379,LGA,FLL,156,1076,Fort Lauderdale Hollywood Intl
3849,1/13/2019,DL-120,JFK,LAX,353,2475,Los Angeles Intl
3850,1/13/2019,UA-673,EWR,ORD,122,719,Chicago Ohare Intl
3851,1/13/2019,DL-1747,LGA,ATL,114,762,Hartsfield Jackson Atlanta Intl
3852,1/13/2019,EV-4140,EWR,ATL,120,746,Hartsfield Jackson Atlanta Intl
3853,1/13/2019,B6-25,JFK,FLL,146,1069,Fort Lauderdale Hollywood Intl
3854,1/13/2019,MQ-4582,LGA,CLT,91,544,Charlotte Douglas Intl
3855,1/13/2019,UA-1669,EWR,LAX,338,2454,Los Angeles Intl
3856,1/13/2019,B6-375,LGA,FLL,144,1076,Fort Lauderdale Hollywood Intl
3857,1/13/2019,B6-41,JFK,MCO,129,944,Orlando Intl
3858,1/13/2019,AA-1871,LGA,MIA,150,1096,Miami Intl
3859,1/13/2019,AA-319,LGA,ORD,125,733,Chicago Ohare Intl
3860,1/13/2019,B6-1004,JFK,BOS,42,187,General Edward Lawrence Logan Intl
3861,1/13/2019,B6-503,EWR,FLL,140,1065,Fort Lauderdale Hollywood Intl
3862,1/13/2019,DL-1765,JFK,SFO,346,2586,San Francisco Intl
3863,1/13/2019,MQ-4654,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl
3864,1/13/2019,DL-1847,LGA,ATL,113,762,Hartsfield Jackson Atlanta Intl
3865,1/13/2019,DL-2044,LGA,MIA,146,1096,Miami Intl
3866,1/13/2019,UA-789,EWR,FLL,148,1065,Fort Lauderdale Hollywood Intl
3867,1/13/2019,US-1277,LGA,CLT,88,544,Charlotte Douglas Intl
3868,1/13/2019,MQ-3795,EWR,ORD,119,719,Chicago Ohare Intl
3869,1/13/2019,US-887,EWR,CLT,83,529,Charlotte Douglas Intl
3870,1/13/2019,AA-19,JFK,LAX,342,2475,Los Angeles Intl
3871,1/13/2019,DL-2343,EWR,ATL,116,746,Hartsfield Jackson Atlanta Intl
3872,1/13/2019,AA-179,JFK,SFO,342,2586,San Francisco Intl
3873,1/13/2019,B6-641,JFK,SFO,346,2586,San Francisco Intl
3874,1/13/2019,B6-373,LGA,FLL,146,1076,Fort Lauderdale Hollywood Intl
3875,1/13/2019,UA-642,JFK,SFO,354,2586,San Francisco Intl
3876,1/13/2019,DL-1647,LGA,ATL,116,762,Hartsfield Jackson Atlanta Intl
3877,1/13/2019,UA-1233,EWR,BOS,46,200,General Edward Lawrence Logan Intl
3878,1/13/2019,UA-1120,EWR,SFO,351,2565,San Francisco Intl
3879,1/13/2019,B6-31,JFK,MCO,126,944,Orlando Intl
3880,1/13/2019,AA-2099,LGA,MIA,150,1096,Miami Intl
3881,1/13/2019,B6-523,EWR,MCO,129,937,Orlando Intl
3882,1/13/2019,DL-695,JFK,MCO,133,944,Orlando Intl
3883,1/13/2019,UA-703,JFK,LAX,345,2475,Los Angeles Intl
3884,1/13/2019,AA-327,LGA,ORD,122,733,Chicago Ohare Intl
3885,1/13/2019,B6-673,JFK,LAX,343,2475,Los Angeles Intl
3886,1/13/2019,DL-930,LGA,FLL,150,1076,Fort Lauderdale Hollywood Intl
3887,1/13/2019,AA-1623,EWR,MIA,151,1085,Miami Intl
3888,1/13/2019,US-975,LGA,CLT,89,544,Charlotte Douglas Intl
3889,1/13/2019,US-1443,JFK,CLT,81,541,Charlotte Douglas Intl
3890,1/13/2019,9E-3483,JFK,BOS,44,187,General Edward Lawrence Logan Intl
3891,1/13/2019,AA-3,JFK,LAX,334,2475,Los Angeles Intl
3892,1/13/2019,UA-73,EWR,SFO,355,2565,San Francisco Intl
3893,1/13/2019,DL-863,JFK,LAX,350,2475,Los Angeles Intl
3894,1/13/2019,MQ-4658,LGA,ATL,116,762,Hartsfield Jackson Atlanta Intl
3895,1/13/2019,B6-1174,EWR,BOS,48,200,General Edward Lawrence Logan Intl
3896,1/13/2019,DL-1947,LGA,ATL,122,762,Hartsfield Jackson Atlanta Intl
3897,1/13/2019,MQ-3697,EWR,ORD,118,719,Chicago Ohare Intl
3898,1/13/2019,UA-238,EWR,MIA,153,1085,Miami Intl
3899,1/13/2019,EV-4135,EWR,CLT,83,529,Charlotte Douglas Intl
3900,1/13/2019,AA-2041,JFK,MIA,144,1089,Miami Intl
3901,1/13/2019,AA-1850,JFK,BOS,46,187,General Edward Lawrence Logan Intl
3902,1/13/2019,US-2126,LGA,BOS,45,184,General Edward Lawrence Logan Intl
3903,1/13/2019,EV-3826,EWR,ATL,122,746,Hartsfield Jackson Atlanta Intl
3904,1/13/2019,DL-1685,LGA,MCO,132,950,Orlando Intl
3905,1/13/2019,AA-2253,LGA,MIA,150,1096,Miami Intl
3906,1/13/2019,EV-4950,EWR,ATL,115,746,Hartsfield Jackson Atlanta Intl
3907,1/13/2019,US-1459,LGA,CLT,84,544,Charlotte Douglas Intl
3908,1/13/2019,B6-85,JFK,FLL,154,1069,Fort Lauderdale Hollywood Intl
3909,1/13/2019,UA-1641,EWR,MCO,137,937,Orlando Intl
3910,1/13/2019,B6-1006,JFK,BOS,49,187,General Edward Lawrence Logan Intl
3911,1/13/2019,US-1895,EWR,CLT,82,529,Charlotte Douglas Intl
3912,1/13/2019,UA-1054,EWR,LAX,342,2454,Los Angeles Intl
3913,1/13/2019,B6-505,EWR,FLL,139,1065,Fort Lauderdale Hollywood Intl
3914,1/13/2019,AA-329,LGA,ORD,123,733,Chicago Ohare Intl
3915,1/13/2019,B6-525,EWR,MCO,133,937,Orlando Intl
3916,1/13/2019,DL-2043,JFK,ATL,111,760,Hartsfield Jackson Atlanta Intl
3917,1/13/2019,UA-1137,EWR,ORD,121,719,Chicago Ohare Intl
3918,1/13/2019,AA-117,JFK,LAX,350,2475,Los Angeles Intl
3919,1/13/2019,UA-620,EWR,FLL,153,1065,Fort Lauderdale Hollywood Intl
3920,1/13/2019,MQ-4577,LGA,CLT,88,544,Charlotte Douglas Intl
3921,1/13/2019,EV-3829,EWR,BOS,48,200,General Edward Lawrence Logan Intl
3922,1/13/2019,B6-1783,JFK,MCO,132,944,Orlando Intl
3923,1/13/2019,DL-2247,LGA,ATL,119,762,Hartsfield Jackson Atlanta Intl
3924,1/13/2019,AA-1073,LGA,MIA,150,1096,Miami Intl
